"	time_id"	"	location_id"	"	carbon_emissions"	"	ce_agencyname"	"	AverageTemperature"	"	temp_agencyname"	"	NO2_Mean"	"	NO2_1st_Max_Value"	"	NO2_1st_Max_Hour"	"	NO2_AQI"	"	O3_Mean"	"	O3_1st_Max_Value"	"	O3_1st_Max_Hour"	"	O3_AQI"	"	SO2_Mean"	"	SO2_1st_Max_Value"	"	SO2_1st_Max_Hour"	"	SO2_AQI"	"	CO_Mean"	"	CO_1st_Max_Value"	"	CO_1st_Max_Hour"	"	CO_AQI"	"	pollution_agencyname"	"	population_Estimate"	"	Births"	"	Deaths"	"	census_agencyname"	"	Alcohol_Chronic_liver_disease_mortality_No"	"	Alcohol_Per_capita_consumption_among_persons_aged_ge_14_years_Per_capita_consumption"	"	Cancer_of_the_colon_and_rectum_colorectal_incidence_Avg_Annual_No"	"	Cancer_of_the_colon_and_rectum_colorectal_mortality_Avg_Annual_No"	"	Cancer_of_the_female_breast_mortality_Avg_Annual_No"	"	Cancer_of_the_female_cervix_mortality_Avg_Annual_No"	"	Cancer_of_the_lung_and_bronchus_incidence_Avg_Annual_No"	"	Cancer_of_the_lung_and_bronchus_mortality_Avg_Annual_No"	"	Cancer_of_the_oral_cavity_and_pharynx_mortality_Avg_Annual_No"	"	Cancer_of_the_prostate_mortality_Avg_Annual_No"	"	Cancer_Invasive_all_sites_combined_incidence_Avg_Annual_No"	"	Cancer_Invasive_all_sites_combined_mortality_Avg_Annual_No"	"	Cancer_Invasive_of_the_cervix_incidence_Avg_Annual_No"	"	Cancer_Invasive_of_the_female_breast_incidence_Avg_Annual_No"	"	Cancer_Invasive_of_the_oral_cavity_or_pharynx_incidence_Avg_Annual_No"	"	Cancer_Invasive_of_the_prostate_incidence_Avg_Annual_No"	"	Cancer_Invasive_melanoma_incidence_Avg_Annual_No"	"	Cancer_Melanoma_mortality_Avg_Annual_No"	"	Diabetes_Mortality_due_to_diabetes_reported_as_any_listed_cause_of_death_No"	"	Tobacco_Sale_of_cigarette_packs_No"	"	disease_agencyid"	"	alcohol_chronic_liver_disease_mortality_no_code"	"	alcohol_per_capita_consumption_among_persons_aged_ge_14_years_per_capita_consumption_code"	"	cancer_of_the_colon_and_rectum_colorectal_incidence_avg_annual_no_code"	"	cancer_of_the_colon_and_rectum_colorectal_mortality_avg_annual_no_code"	"	cancer_of_the_female_breast_mortality_avg_annual_no_code"	"	cancer_of_the_female_cervix_mortality_avg_annual_no_code"	"	cancer_of_the_lung_and_bronchus_incidence_avg_annual_no_code"	"	cancer_of_the_lung_and_bronchus_mortality_avg_annual_no_code"	"	cancer_of_the_oral_cavity_and_pharynx_mortality_avg_annual_no_code"	"	cancer_of_the_prostate_mortality_avg_annual_no_code"	"	cancer_invasive_all_sites_combined_incidence_avg_annual_no_code"	"	cancer_invasive_all_sites_combined_mortality_avg_annual_no_code"	"	cancer_invasive_of_the_cervix_incidence_avg_annual_no_code"	"	cancer_invasive_of_the_female_breast_incidence_avg_annual_no_code"	"	cancer_invasive_of_the_oral_cavity_or_pharynx_incidence_avg_annual_no_code"	"	cancer_invasive_of_the_prostate_incidence_avg_annual_no_code"	"	cancer_invasive_melanoma_incidence_avg_annual_no_code"	"	cancer_melanoma_mortality_avg_annual_no_code"	"	diabetes_mortality_due_to_diabetes_reported_as_any_listed_cause_of_death_no_code"	"	tobacco_sale_of_cigarette_packs_no_code"	"	averagetemperature_code"	"	carbonemissions_code"	"	NO2_Mean_code"	"	NO2_1st_Max_Value_code"	"	NO2_1st_Max_Hour_code"	"	NO2_AQI_code"	"	O3_Mean_code"	"	O3_1st_Max_Value_code"	"	O3_1st_Max_Hour_code"	"	O3_AQI_code"	"	SO2_Mean_code"	"	SO2_1st_Max_Value_code"	"	SO2_1st_Max_Hour_code"	"	SO2_AQI_code"	"	CO_Mean_code"	"	CO_1st_Max_Value_code"	"	CO_1st_Max_Hour_code"	"	CO_AQI_code"	"	population_estimate_code"	"	births_code"	"	deaths_code"
284	6	NULL	NULL	NULL	NULL	17.04	32.33	10.87	30.32	0.02	0.03	9.8	37.99	0.94	2.62	9.11	0	0.31	0.56	7.72	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	6	NULL	NULL	NULL	NULL	17.04	32.33	10.87	30.32	0.02	0.03	9.8	37.99	0.94	2.62	9.11	0	0.31	0.56	7.72	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	367.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1001.37	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	44	NULL	NULL	NULL	NULL	15.18	28.9	11.4	27.26	0.02	0.03	10.07	40.26	0.52	1.2	11.38	0	0.34	0.65	7.92	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	44	NULL	NULL	NULL	NULL	15.18	28.9	11.4	27.26	0.02	0.03	10.07	40.26	0.52	1.2	11.38	0	0.34	0.65	7.92	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	556.71	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	46	NULL	NULL	NULL	NULL	6.81	15.25	11.26	13.99	0.02	0.03	9.84	36.23	0.69	1.84	10.58	0	0.26	0.37	7.17	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	46	NULL	NULL	NULL	NULL	6.81	15.25	11.26	13.99	0.02	0.03	9.84	36.23	0.69	1.84	10.58	0	0.26	0.37	7.17	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	493.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2076.71	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	47	NULL	NULL	NULL	NULL	8.86	22.06	10.33	20.38	0.02	0.03	11.47	36.14	0.26	0.8	11.23	0	0.2	0.27	7.88	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	47	NULL	NULL	NULL	NULL	8.86	22.06	10.33	20.38	0.02	0.03	11.47	36.14	0.26	0.8	11.23	0	0.2	0.27	7.88	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	383.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013.75	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	50	NULL	NULL	NULL	NULL	3.03	9.81	11.78	9.02	0.03	0.04	9.66	43.99	0.17	0.5	8.46	0	0.02	0.05	6.12	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	50	NULL	NULL	NULL	NULL	3.03	9.81	11.78	9.02	0.03	0.04	9.66	43.99	0.17	0.5	8.46	0	0.02	0.05	6.12	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	61.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.83	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	36	NULL	NULL	NULL	NULL	5.94	15.02	11.15	14	0.02	0.03	10.13	40.12	0.16	0.63	7.45	0	0.15	0.27	7.68	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	36	NULL	NULL	NULL	NULL	5.94	15.02	11.15	14	0.02	0.03	10.13	40.12	0.16	0.63	7.45	0	0.15	0.27	7.68	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	251.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1877.87	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	37	NULL	NULL	NULL	NULL	8.46	16.87	12.32	15.53	0.01	0.02	10.51	28.61	0.82	1.36	11.84	0	0.23	0.39	9.37	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	37	NULL	NULL	NULL	NULL	8.46	16.87	12.32	15.53	0.01	0.02	10.51	28.61	0.82	1.36	11.84	0	0.23	0.39	9.37	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1452.62	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	38	NULL	NULL	NULL	NULL	8.8	19.04	11.15	17.87	0.01	0.03	10.65	35.38	2.2	4.62	9.53	0	0.17	0.32	6.46	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	38	NULL	NULL	NULL	NULL	8.8	19.04	11.15	17.87	0.01	0.03	10.65	35.38	2.2	4.62	9.53	0	0.17	0.32	6.46	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	645.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4718.57	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	39	NULL	NULL	NULL	NULL	7.28	15.82	11.16	14.49	0.02	0.03	9.9	36.39	0.61	1.46	9.73	0	0.22	0.33	7.58	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	39	NULL	NULL	NULL	NULL	7.28	15.82	11.16	14.49	0.02	0.03	9.9	36.39	0.61	1.46	9.73	0	0.22	0.33	7.58	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	84.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	41	NULL	NULL	NULL	NULL	5.04	12.68	12.81	11.59	0.02	0.03	10.3	37.39	0.69	1.32	9.34	0	0.18	0.26	6.14	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	41	NULL	NULL	NULL	NULL	5.04	12.68	12.81	11.59	0.02	0.03	10.3	37.39	0.69	1.32	9.34	0	0.18	0.26	6.14	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	77.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	43	NULL	NULL	NULL	NULL	8.53	19.13	11.47	17.66	0.02	0.03	10.18	35.06	0.3	1.09	11.6	0	0.16	0.3	7.19	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	43	NULL	NULL	NULL	NULL	8.53	19.13	11.47	17.66	0.02	0.03	10.18	35.06	0.3	1.09	11.6	0	0.16	0.3	7.19	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	1573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6143.25	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	30	NULL	NULL	NULL	NULL	16.11	30.81	11.34	29.11	0.01	0.02	10.34	32.69	0.58	1.58	9.21	0	0.27	0.44	7.88	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	30	NULL	NULL	NULL	NULL	16.11	30.81	11.34	29.11	0.01	0.02	10.34	32.69	0.58	1.58	9.21	0	0.27	0.44	7.88	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	339.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2435.71	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	31	NULL	NULL	NULL	NULL	11.57	24.93	11.29	23.07	0.02	0.03	10.36	41.43	0.52	1.3	9.32	0	0.21	0.39	8.5	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	31	NULL	NULL	NULL	NULL	11.57	24.93	11.29	23.07	0.02	0.03	10.36	41.43	0.52	1.3	9.32	0	0.21	0.39	8.5	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	253.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471.14	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	32	NULL	NULL	NULL	NULL	17.06	31.07	12.13	28.89	0.02	0.02	9.93	32.09	1.46	2.89	11.43	0	0.27	0.44	9.19	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	32	NULL	NULL	NULL	NULL	17.06	31.07	12.13	28.89	0.02	0.02	9.93	32.09	1.46	2.89	11.43	0	0.27	0.44	9.19	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	669.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4449.75	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	33	NULL	NULL	NULL	NULL	7.32	17.19	13.41	15.93	0.02	0.03	9.79	37.68	0.31	0.87	9.96	0	0.25	0.41	9.47	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	33	NULL	NULL	NULL	NULL	7.32	17.19	13.41	15.93	0.02	0.03	9.79	37.68	0.31	0.87	9.96	0	0.25	0.41	9.47	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	588.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3096.37	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	34	NULL	NULL	NULL	NULL	4.3	11.68	13.13	10.63	0.02	0.02	10.31	32.06	0.14	0.33	7.98	0	0.15	0.19	7.53	0.16	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	34	NULL	NULL	NULL	NULL	4.3	11.68	13.13	10.63	0.02	0.02	10.31	32.06	0.14	0.33	7.98	0	0.15	0.19	7.53	0.16	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	35	NULL	NULL	NULL	NULL	11.88	23.37	11.08	22.04	0.02	0.02	10.88	33.05	2.19	7.9	11.83	0	0.24	0.38	8.46	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	35	NULL	NULL	NULL	NULL	11.88	23.37	11.08	22.04	0.02	0.02	10.88	33.05	2.19	7.9	11.83	0	0.24	0.38	8.46	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	726.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5154.85	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	20	NULL	NULL	NULL	NULL	7.21	15.36	11.12	14.12	0.02	0.03	10.02	37.02	1.13	2.84	11.04	0	0.19	0.3	7.86	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	20	NULL	NULL	NULL	NULL	7.21	15.36	11.12	14.12	0.02	0.03	10.02	37.02	1.13	2.84	11.04	0	0.19	0.3	7.86	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1691.85	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	21	NULL	NULL	NULL	NULL	15.77	27.97	11.1	26.39	0.01	0.02	9.85	26.72	1.03	1.99	10.7	0	0.27	0.41	9.67	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	21	NULL	NULL	NULL	NULL	15.77	27.97	11.1	26.39	0.01	0.02	9.85	26.72	1.03	1.99	10.7	0	0.27	0.41	9.67	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	332.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1467.14	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	23	NULL	NULL	NULL	NULL	6.28	15.16	11.74	14.31	0.02	0.02	10.38	32.48	0.4	0.76	10.79	0	0.24	0.33	9.25	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	23	NULL	NULL	NULL	NULL	6.28	15.16	11.74	14.31	0.02	0.02	10.38	32.48	0.4	0.76	10.79	0	0.24	0.33	9.25	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1813.37	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	25	NULL	NULL	NULL	NULL	11.9	25.23	12.11	23.37	0.02	0.03	10.12	35.14	2.13	6.41	10.54	0	0.25	0.39	8.42	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	25	NULL	NULL	NULL	NULL	11.9	25.23	12.11	23.37	0.02	0.03	10.12	35.14	2.13	6.41	10.54	0	0.25	0.39	8.42	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	370.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1879.85	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	28	NULL	NULL	NULL	NULL	13.63	28.38	11.06	26.34	0.02	0.03	9.65	44.38	0.37	0.96	10.04	0	0.27	0.5	9.16	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	28	NULL	NULL	NULL	NULL	13.63	28.38	11.06	26.34	0.02	0.03	9.65	44.38	0.37	0.96	10.04	0	0.27	0.5	9.16	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	192.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	29	NULL	NULL	NULL	NULL	4.39	9.11	11.67	8.24	0.02	0.03	9.99	29.24	0.89	1.26	10.42	0	0.18	0.23	8.37	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	29	NULL	NULL	NULL	NULL	4.39	9.11	11.67	8.24	0.02	0.03	9.99	29.24	0.89	1.26	10.42	0	0.18	0.23	8.37	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	134.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751.75	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	14	NULL	NULL	NULL	NULL	11.95	23.08	12.68	21.3	0.02	0.03	10.54	35.8	2.57	8.66	11.57	0	0.22	0.37	7.42	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	14	NULL	NULL	NULL	NULL	11.95	23.08	12.68	21.3	0.02	0.03	10.54	35.8	2.57	8.66	11.57	0	0.22	0.37	7.42	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	389.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2938.33	NULL	NVSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
284	15	NULL	NULL	NULL	NULL	6.82	15.1	12.56	13.8	0.02	0.02	10.29	32.39	0.49	1.25	9.45	0	0.19	0.29	8.95	0	EPA-Environmental proctection agency	NULL	NULL	NULL	NULL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NULL	BRFSS	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42
